"","regulatory.gene","target.gene","weight"
"1862","PHF1","SNAPC2",0.0126210005186168
"1863","ZNF718","ZNF592",0.0126104550159686
"1864","ZNF451","ZNF18",0.0126072556751675
"1865","ZBTB5","ZNF131",0.0126023317923838
"1866","ZNF585B","MEF2A",0.0126013292744608
"1867","NCOA3","ZNF580",0.0125980934148115
"1868","ZNF559","ZSCAN12",0.0125946637159263
"1870","ZNF530","CENPX",0.0125880673911349
"1871","MEF2C","ZNF592",0.0125843548567567
"1873","CHAMP1","HMG20B",0.0125830155448159
"1874","ZNF713","ZNF32",0.012582770035098
"1875","ZNF682","ZNF43",0.0125816320544439
"1876","ZNF629","ZNF215",0.012580740915238
"1877","ZNF585A","CPEB1",0.0125784157800286
"1879","GPBP1","E2F2",0.0125753475721431
"1880","ZNF281","AKAP8L",0.0125673069881761
"1881","ZBTB4","CTCF",0.0125651963860856
"1882","VEZF1","MTF1",0.0125634913666604
"1883","ETS1","ZNF292",0.0125602946955766
"1884","HIVEP2","HIF1A",0.0125594937955826
"1886","NFYC","ZNF496",0.0125517870792134
"1887","ZNF718","ZSCAN29",0.0125513569499216
"1888","REPIN1","MAF",0.0125459711878997
"1889","BCL6","BACH1",0.0125443567004607
"1890","ZNF576","KLF15",0.0125419295793922
"1891","TTF1","KLF9",0.0125403477985478
"1892","ZBTB10","NR4A2",0.0125386236294156
"1893","ZNF718","ZNF407",0.0125361407194918
"1894","GLMP","CEBPA",0.0125359479242267
"1895","DMTF1","ZNF804A",0.01253437372266
"1896","TRAFD1","MAF",0.0125336052630011
"1897","LCOR","ZNF681",0.0125298606166341
"1898","BHLHE40","PRR12",0.0125294472573979
"1899","ESRRA","ZNF561",0.0125292319197792
"1900","STAT5A","ZNF285",0.0125287585705273
"1901","ZNF646","ZNF544",0.0125286154835572
"1902","MYB","ZNF467",0.012526305374486
"1904","ZSCAN16","LEF1",0.0125224359942795
"1905","MBNL2","ZNF281",0.0125220645850071
"1906","ZBTB37","ZNF273",0.0125200948251577
"1907","E2F1","ARID2",0.0125169108009816
"1908","MAFF","ZBTB48",0.0125168305769291
"1909","ZNF718","ZBTB11",0.0125138105175296
"1910","TCF12","ZNF180",0.0125135026708641
"1911","MEF2C","ZBTB40",0.0125134276874362
"1912","ZNF280D","CEBPB",0.0125131601251008
"1913","ZNF718","TOPORS",0.0125100412952184
"1914","ZNF675","PLAGL2",0.012509691348475
"1915","ADNP","ZBTB5",0.0125093442359944
"1916","SKOR1","STAT1",0.012508237769879
"1917","ARNT","ZBED4",0.0125067418854214
"1918","USF2","E2F2",0.0125060772483759
"1919","ZFP82","ZFP3",0.0125054367475612
"1920","FOXJ3","BACH2",0.0125036566744937
"1921","FOXM1","SPIB",0.0125035602941603
"1922","ZSCAN25","HOXB2",0.0125010164050593
"1923","JUNB","MAF",0.0124981249708252
"1924","BPTF","FOXM1",0.0124956682781635
"1925","ZNF518B","ZNF225",0.0124930558600715
"1926","NFXL1","PRRX2",0.0124907034432383
"1927","E2F1","SPIB",0.0124874970506126
"1929","FOXO3","ZNF274",0.012484536388578
"1930","KLF13","ZNF791",0.0124844767535587
"1931","ZNF888","TFDP1",0.0124837967985989
"1932","ZNF35","RELB",0.0124835950667368
"1933","ZNF282","ZFP3",0.0124821532075344
"1934","SP2","SPEN",0.0124802953851715
"1935","HMBOX1","ZNF574",0.0124792181554454
"1936","ZNF860","NR1D2",0.0124768766283969
"1937","ZNF529","ZNF331",0.0124762366544966
"1939","ZNF718","SMAD4",0.0124672520560138
"1940","ETS2","SPIB",0.0124671298192351
"1941","ZNF831","FOXM1",0.0124660662760223
"1942","SATB1","SP1",0.0124584834073511
"1943","ZBTB10","ZNF280C",0.0124507478087028
"1944","FOXN3","ZFP90",0.0124461560914672
"1945","POU2F2","ZNF395",0.0124457252205923
"1946","HBP1","NFKB1",0.0124424036990548
"1947","ZNF497","PRRX2",0.0124382021055063
"1948","JUN","ZNF358",0.0124381037686306
"1950","FOXO3","MYBL2",0.0124335518887702
"1951","SNAPC5","ZNF646",0.0124332296683095
"1952","ZNF718","MBD1",0.0124328942461049
"1953","ZBTB18","SNAI3",0.0124324350320578
"1954","ZNF585B","ZNF544",0.0124308298095492
"1955","ZNF585B","SRCAP",0.0124224837451616
"1956","HHEX","BHLHE40",0.0124223423979184
"1957","SATB1","KDM2A",0.0124222762496964
"1958","SETDB2","ZNF730",0.0124213366352732
"1959","ATMIN","CXXC5",0.012421175156412
"1960","ATF6","ZNF470",0.0124200541677209
"1961","SETDB1","GMEB2",0.0124196061563924
"1962","XBP1","SCX",0.0124183547522133
"1963","NR1D2","E2F2",0.0124182437692401
"1964","ZNF449","FOSL2",0.0124159572847203
"1965","ZNF880","BHLHE41",0.012413647989587
"1966","HLX","PHF21A",0.0124103304702614
"1968","ZNF623","ZFP14",0.0124068395278391
"1969","ZNF317","ZFY",0.0124023026405731
"1970","ZFP1","MXI1",0.0123994835902225
"1971","ELF1","ZNF675",0.0123945608106504
"1972","NFKB2","CAMTA2",0.0123932442195743
"1973","ZNF852","ZFP64",0.0123932074263307
"1974","ETS1","CENPB",0.0123913328639681
"1975","NR3C1","MAF",0.0123910826639946
"1976","ZNF165","TFEB",0.0123812460071774
"1977","ZNF141","ZNF408",0.0123800799508307
"1978","ZNF713","NFAT5",0.0123785477637276
"1979","ZNF404","ZNF83",0.0123752609458094
"1981","ZNF367","ZNF770",0.0123730378858057
"1982","ZNF451","SKOR1",0.0123707296379623
"1983","ZNF589","ZNF580",0.0123647969087902
"1984","NFATC2","REXO4",0.0123633309900922
"1986","SMAD5","IKZF4",0.0123590666269725
"1987","ZNF660","ZNF275",0.0123563455408695
"1988","ZBED4","ZHX1",0.012355455476327
"1989","ZNF821","ZNF595",0.0123540423344383
"1990","AKNA","CPEB1",0.0123515131273817
"1991","HDX","ZNF280B",0.0123514073124981
"1992","ESRRA","CAMTA1",0.0123495616929391
"1993","ZNF671","POU2F2",0.0123444253940934
"1994","TET3","ZNF787",0.0123437584164935
"1995","SNAPC5","CENPB",0.0123408523855269
"1996","NRL","ZNF621",0.0123385902622969
"1997","NKX3-1","HIF1A",0.0123382232511652
"1998","ZBTB34","ARID5A",0.0123381508075014
"1999","GATAD2B","ZNF777",0.0123353971454152
"2001","ZNF280D","NCOA3",0.0123325543661148
"2002","BATF2","EGR3",0.0123322775427268
"2003","IRF4","ZNF710",0.012330459937627
"2004","SNAPC5","FAM200B",0.0123264044137175
"2005","ZNF436","BHLHE40",0.0123257468774127
"2006","MXI1","MAF",0.0123207026165548
"2007","SETDB1","ARID5A",0.0123204815254031
"2008","ZNF808","ZNF609",0.0123173291842729
"2009","ZNF280D","ZNF675",0.0123133742811769
"2010","HMBOX1","SLC2A4RG",0.0123125840154742
"2011","ZNF860","IRF4",0.0123076725059649
"2012","ELF1","ATMIN",0.0123071739705303
"2013","ZFP69B","TCF3",0.0123070225240961
"2014","CXXC5","HIVEP3",0.0123053554178368
"2015","ZBTB11","BCL11A",0.0123030118819751
"2016","MAFK","TCF7L2",0.0123015201275651
"2017","ZEB1","NR4A3",0.0122980074825138
"2018","ZNF394","NFYC",0.0122978128226187
"2019","TFCP2","ZNF208",0.0122948844424752
"2020","ZSCAN12","ZBTB21",0.0122927074512985
"2021","ELK1","KDM5B",0.0122905776206408
"2022","MEF2C","ZNF428",0.0122905409282301
"2023","ZNF14","SREBF1",0.0122875146830164
"2024","ZNF644","SNAPC2",0.0122852251978578
"2025","ZFP82","HINFP",0.0122841922202954
"2026","ETS1","ZNF407",0.0122814668788155
"2027","NR4A3","ZNF510",0.0122768512301869
"2028","SP2","BATF2",0.0122766357880352
"2029","CEBPB","ZNF821",0.012276137095427
"2030","ZNF630","DMTF1",0.0122754497019412
"2031","ZNF174","ZNF574",0.0122745269328671
"2032","ELF1","NFX1",0.0122738043270197
"2033","ZNF852","ZNF680",0.0122733914655836
"2034","MEF2A","ZNF300",0.0122716571687847
"2035","CSRNP1","KLF6",0.0122709386396129
"2036","MEF2C","ZNF32",0.0122690555060285
"2037","ZNF132","SCML4",0.0122684107183705
"2038","SNAPC5","CASZ1",0.0122670572055275
"2039","CENPX","ZNF33B",0.0122661360093347
"2040","DRAP1","TFEB",0.0122606795680411
"2041","MBD6","MYSM1",0.0122601051898807
"2042","ZNF701","TCF7",0.0122597209528464
"2043","FOXO3","TP73",0.0122560744523145
"2044","ZNF549","ZKSCAN5",0.0122557236248026
"2045","ZNF16","ZNF548",0.0122518289694853
"2046","ZNF585B","THAP7",0.0122500173250134
"2048","ZNF419","ZNF470",0.0122469063324892
"2050","GATAD2B","HSF1",0.0122413917917822
"2051","SP110","GMEB2",0.0122390445071952
"2052","ZFP82","ZBED5",0.0122374440000223
"2053","ZNF57","JDP2",0.0122358125022368
"2054","RXRA","MAFK",0.0122357170295038
"2055","SP110","SETDB1",0.012234146870578
"2056","MLXIP","POU2F2",0.0122327336218146
"2057","LYL1","ZBED4",0.0122311350994189
"2058","ZNF280C","KLF15",0.0122290782127219
"2059","ZNF891","ZNF510",0.0122289609056294
"2060","ELF2","MAF",0.0122272728944214
"2061","ZNF736","DBP",0.0122250035167538
"2062","ZNF14","ZKSCAN2",0.0122249927379316
"2063","PURA","TFDP1",0.0122219413891763
"2064","ZNF229","SMAD3",0.0122203928291273
"2065","ZNF506","CAMTA2",0.0122147786794781
"2066","ATF4","ZNF551",0.0122141316719707
"2067","RELA","ZNF665",0.0122121040463996
"2068","ZNF57","ZNF266",0.0122102562652203
"2070","POU2AF1","BHLHE40",0.0122081490772645
"2071","ZBTB7B","PRR12",0.0122071209456162
"2072","ZNF567","ZNF253",0.0122069477536814
"2073","ZNF671","ZNF318",0.0122042692606532
"2074","FLI1","SP3",0.0121952352687039
"2075","BAZ2A","ZNF43",0.0121951262952927
"2076","ZBED4","ZNF711",0.0121951182577575
"2077","ETS1","LYL1",0.0121945569226001
"2078","ZNF624","ZNF620",0.0121938310611272
"2079","RUNX1","GATAD2B",0.01219143341294
"2080","ZNF436","E2F6",0.0121906166754153
"2081","GPBP1","MYBL2",0.0121901792228399
"2082","ZEB1","ZBTB43",0.0121883447991696
"2083","ZNF22","HES6",0.012188106564274
"2084","ZNF718","CREB3",0.0121848073348629
"2085","CXXC5","ZNF821",0.0121825295424564
"2086","ETS1","NCOA3",0.0121809075917894
"2087","ELK1","ZNF132",0.0121802543156007
"2088","TFEB","NFE2L1",0.0121759310036756
"2089","ZNF627","MYCN",0.0121755351936539
"2090","ARID3A","MAFB",0.0121709486930363
"2091","HIVEP1","ZNF131",0.0121667224546156
"2092","ZNF736","ZFP69B",0.0121646692746138
"2093","MLX","ZNF746",0.0121643286864426
"2094","POU2AF1","ARNT",0.0121572800946303
"2095","ZNF497","ZNF195",0.0121544169239777
"2097","ADNP","ZNF32",0.012152434619073
"2098","SRCAP","CREB3",0.0121512909868856
"2099","MEF2D","IRF5",0.0121506407304829
"2100","ZNF808","TBPL1",0.0121504935457159
"2101","ZNF70","ZNF18",0.0121490180877301
"2102","ZNF174","ZBTB25",0.0121425680550914
"2103","ZNF24","HOXB2",0.0121417095918202
"2104","ARID5B","ZNF32",0.0121403459071447
"2105","ZBTB7A","YBX3",0.0121393759578848
"2106","ZNF559","NR1D2",0.0121373587893275
"2107","FOXJ3","ZNF441",0.0121361816309628
"2108","ZBTB43","THAP12",0.0121336094163795
"2109","ETS1","ZBTB40",0.0121330358016472
"2110","FOXO4","ADNP",0.0121274947803172
"2111","ZNF668","VEZF1",0.0121194475305138
"2112","ZNF672","TFEB",0.0121186116921724
"2114","ZNF496","YBX1",0.0121168927681529
"2115","STAT6","BCL6",0.0121160388614045
"2116","ZNF225","SAFB",0.0121142593723135
"2117","ZNF688","CPEB1",0.0121141814136101
"2118","ZNF436","ZNF322",0.0121096026877066
"2119","ZNF76","ZNF730",0.01210852328702
"2120","RREB1","RBCK1",0.0121051084560128
"2121","ZNF232","CSRNP1",0.0121042498902348
"2122","ZNF706","TOPORS",0.0121025280128304
"2123","ZNF776","THRB",0.0121012082526805
"2124","SNAPC5","ZNF580",0.0120987327336058
"2125","IKZF1","ZNF574",0.0120984695065008
"2126","ZNF668","ZNF391",0.0120979814567691
"2128","KMT2A","ZNF410",0.0120962181251323
"2129","ZNF737","RXRA",0.0120933428231932
"2130","ZKSCAN4","HSF1",0.0120924034655135
"2131","ZNF701","ZNF853",0.0120921661371416
"2132","DNTTIP1","ZNF688",0.0120887408308818
"2133","BCL6","FOXO1",0.0120886192832917
"2134","ZNF395","SP8",0.0120874896154135
"2135","ZBTB1","CGGBP1",0.0120862609279056
"2136","KLF6","MAF",0.0120856631297231
"2137","ZNF620","ATF6",0.0120819285370563
"2138","SMAD5","ZBTB32",0.0120819062582693
"2139","SP8","ZFP91",0.012081419555397
"2140","ZBTB18","E2F2",0.0120808419107554
"2141","ZBTB40","BHLHE40",0.0120778732308362
"2142","FOXJ2","NCOA1",0.0120730858202706
"2143","ZNF718","ZNF107",0.012071018440315
"2144","ZXDA","SP1",0.0120707001382811
"2145","ZNF14","FOXO3",0.0120704971971588
"2146","ZNF585A","PRRX2",0.0120614992937105
"2147","MBNL2","ZBED4",0.0120606926563794
"2148","ZNF248","ZNF800",0.0120597419436396
"2150","ZNF781","ZNF609",0.0120552598326816
"2151","MXI1","TBPL1",0.0120543724146413
"2152","GTF2I","ZNF37A",0.0120514439599708
"2153","JUNB","FOXN2",0.012048075986303
"2154","STAT1","EGR3",0.0120459470448306
"2155","ZNF449","ZNF619",0.0120455959521949
"2156","IKZF3","ZNF436",0.0120442510235638
"2157","MEF2C","TOPORS",0.0120438592052265
"2158","RBAK","E2F1",0.0120418766733621
"2159","KLF10","E2F6",0.0120385435452955
"2160","HIC2","SP1",0.0120379927309413
"2161","ZNF416","RREB1",0.0120333484850458
"2162","ZNF623","FOXJ2",0.0120321638948131
"2163","ZNF713","FAM200B",0.0120276057783132
"2164","ZNF184","ESRRA",0.0120242432414152
"2165","ZNF706","SMAD5",0.0120228018279172
"2166","NCOA3","PHF1",0.012022269617465
"2167","EGR2","ZNF281",0.0120191752984444
"2168","DRAP1","ATMIN",0.0120185725201846
"2169","ZNF682","CREB3L2",0.0120147635252701
"2170","ZNF266","EGR2",0.0120133526484087
"2171","GMEB1","ZNF182",0.0120130613306624
"2172","IRF3","E2F6",0.0120119148147432
"2173","ZNF418","ZBTB32",0.0120045420863904
"2174","KLF9","TP73",0.0120039448178832
"2175","ZNF227","ZNF441",0.0119981562330363
"2176","ZNF280D","ZNF718",0.0119958947989379
"2177","ZNF189","SGSM2",0.0119956073527905
"2178","JUNB","ZBTB10",0.0119946776401799
"2179","ZNF16","ZNF841",0.0119945131789918
"2180","MEF2B","ZNF853",0.011989492493513
"2181","MYBL1","ZNF480",0.0119870199848398
"2182","ZNF16","FLI1",0.0119866842396187
"2183","MBD6","FOXJ3",0.0119860162317382
"2184","JUNB","ZNF480",0.0119843948314697
"2185","TMF1","ZNF69",0.011981742488873
"2186","ZNF668","ZNF195",0.0119784142416443
"2187","PLSCR1","ZNF506",0.0119769481288959
"2188","ZNF23","POU5F1",0.01197478220898
"2189","NCOA2","ZNF414",0.0119747334961593
"2190","PURA","FOXP1",0.0119739293169868
"2191","ETS1","SP1",0.0119728580993721
"2192","RORA","MAFB",0.0119716021578291
"2193","ZNF599","ZHX1",0.01197055462904
"2194","SP2","HIVEP2",0.0119700050940767
"2195","E2F1","MAFK",0.0119698227763755
"2196","ZNF823","ZNF510",0.0119652985992299
"2197","ADNP2","PRRX2",0.0119624974924604
"2198","ZNF649","ZNF22",0.0119620100957803
"2199","ZXDC","ZBTB32",0.0119618967827934
"2200","ZNF619","GABPA",0.0119596824378988
"2201","ELK1","SCX",0.0119581986322054
"2202","ZNF432","ZNF471",0.0119571533981918
"2203","CGGBP1","ZNF264",0.0119542483836067
"2205","ZNF599","ZNF254",0.0119513001491119
"2206","ZNF148","ZNF382",0.0119476474334241
"2208","TCFL5","MAF",0.0119459496207369
"2209","TFDP2","ALX3",0.0119443397382067
"2210","SNAPC5","THYN1",0.0119439818703952
"2211","KLF7","ATF5",0.0119401781187103
"2212","ZNF609","STAT3",0.0119378971004966
"2213","ZNF253","JUND",0.0119342143262938
"2215","ZBTB7A","STAT6",0.0119317685454785
"2216","ZFP90","ZNF221",0.0119307392209163
"2218","ZNF84","TCF7L2",0.0119270534015519
"2219","NFATC2","ZNF480",0.0119259049654315
"2220","ZNF675","MEF2A",0.0119227599096419
"2221","KLF13","CREB3L2",0.0119199328158887
"2223","ZNF736","GZF1",0.0119095888196533
"2224","ZNF628","TBP",0.0119077368201216
"2225","SNAPC5","ZNF518A",0.0119068378659227
"2226","ZNF791","CEBPA",0.0119053999545647
"2227","ZNF718","LIN54",0.0119046289211352
"2228","MBNL2","FOXJ3",0.011904252635652
"2229","ZNF416","SPEN",0.0118997423070578
"2230","GTF2I","FEZF2",0.0118983484617987
"2231","ZNF740","BACH2",0.0118978322054202
"2232","PLAGL2","NR4A2",0.0118976634968415
"2233","JUN","ZNF768",0.0118966024450989
"2234","ZNF432","ADNP",0.0118963228354537
"2235","SP8","KLF12",0.0118961455765301
"2236","NCOA3","ZNF688",0.0118957374347862
"2237","ZNF267","RELA",0.0118948425824478
"2238","PURA","RBCK1",0.0118928543706663
"2239","MAFB","TFEB",0.0118923763813897
"2240","MYBL2","CHCHD3",0.0118900445666777
"2241","MBNL2","MTERF2",0.0118898501977336
"2242","NFIL3","ZNF581",0.0118894027028003
"2243","DDIT3","ZNF821",0.0118889264471004
"2245","ZNF260","ZNF142",0.011886071301123
"2246","ZNF416","ZNF224",0.0118835230759765
"2247","ZNF283","ZNF160",0.0118807780315361
"2248","ZNF616","ZFHX3",0.0118783892754817
"2249","MEF2C","MBD6",0.0118762334555676
"2250","MXD1","ARID5A",0.0118757815194255
"2251","ZFPM1","GTF3A",0.0118745933745363
"2252","ZBTB4","EGR1",0.0118745692528901
"2253","E2F4","ZNF564",0.0118703573563102
"2254","ZNF257","ZNF821",0.0118693622877668
"2255","RORA","THAP5",0.0118681042263501
"2256","LYL1","CLOCK",0.0118680596249153
"2257","XBP1","PRDM8",0.0118678467139153
"2258","E2F7","ZNF821",0.0118672146619619
"2259","SP4","MYNN",0.0118645778550614
"2260","EGR2","MAFG",0.0118632034486706
"2261","ZBTB18","TP73",0.0118629150252456
"2262","ZNF566","ZNF688",0.0118614876895303
"2263","ZNF430","ZMAT1",0.011858342021117
"2264","ZNF585A","ZSCAN16",0.0118568419963152
"2265","ZNF850","CLOCK",0.0118565510218811
"2267","ZNF570","IKZF5",0.0118535172203792
"2268","ZNF248","ZNF180",0.0118526036025533
"2269","FOS","JUN",0.0118492119343179
"2270","NR3C1","NR4A3",0.011847535385648
"2271","ZNF713","PLAGL2",0.0118462409736796
"2272","ZNF649","ZNF324B",0.0118454481919794
"2273","HES6","REST",0.0118425008577203
"2274","ZNF225","JUNB",0.0118423137615966
"2275","ZNF324B","ZNF410",0.0118421844669611
"2277","ARID5B","TCF4",0.0118417393176313
"2278","AKAP8L","POU2F1",0.0118378746605671
"2279","ZNF576","ZFP3",0.0118362986524299
"2280","MXD1","PRMT3",0.0118346982020147
"2281","ZNF197","ZNF3",0.0118336331221218
"2282","PURA","YBX1",0.0118300620260849
"2283","ZBTB37","CGGBP1",0.0118253759991581
"2284","KLF2","MYC",0.0118237712801631
"2285","ZNF445","ZNF282",0.0118212450385374
"2286","GTF2I","ZFHX3",0.0118210122173805
"2287","SNAI3","STAT6",0.011820305885566
"2288","GATAD2B","JUND",0.0118199751343822
"2289","ATF4","TTF1",0.0118182927165629
"2290","SREBF1","YBX1",0.0118168882375776
"2291","ZNF517","ZNF829",0.011812774484652
"2292","ZFP28","BATF2",0.0118109472574186
"2293","ZNF174","KLF9",0.0118103698916709
"2294","RORA","HBP1",0.0118093875605732
"2295","SP100","MYCN",0.0118068722228487
"2296","ZNF445","FOXN2",0.0118055020201214
"2297","ATMIN","ZNF45",0.0118051933384689
"2298","ZNF341","ZNF232",0.0118040753351713
"2299","ZBTB38","MYNN",0.0118022768976036
"2300","ZNF16","ZBTB7A",0.0118009608840981
"2301","MEF2C","KLF12",0.0118008057298852
"2302","ZNF746","TP73",0.011799982037068
"2303","ZNF781","REPIN1",0.0117985207811325
"2305","SP110","ZSCAN21",0.0117939658345264
"2306","LYL1","ZNF616",0.0117931483035332
"2307","ETS2","BCL6",0.0117885251919043
"2308","ZNF713","ZBTB38",0.0117878669898671
"2309","ZNF251","MEF2B",0.0117877221672178
"2310","SNAPC5","FOXJ3",0.011786709557965
"2313","SETDB1","TCF7L2",0.0117823793217477
"2314","ZNF585B","NCOA2",0.0117783367345129
"2315","ZNF691","ZNF296",0.0117782423677509
"2316","ATF5","ELF1",0.0117766870232609
"2317","ZNF813","ZNF70",0.0117743820487142
"2318","STAT4","SKOR1",0.0117728491541331
"2319","ZNF805","ZNF879",0.0117649691103165
"2320","ZNF160","ZNF70",0.011763652575331
"2321","RREB1","ZNF274",0.0117633541629871
"2322","ZNF22","ZNF773",0.0117610018009421
"2323","ZNF718","ZNF770",0.01175762851059
"2324","ZNF576","FEZF2",0.0117572359035025
"2325","ZBTB32","ZNF236",0.011755205075745
"2327","ZNF511","SGSM2",0.0117535524975253
"2328","POU5F1","ZNF595",0.0117496747736438
"2329","NCOA3","TFDP1",0.0117496333829954
"2330","ZBTB49","RARA",0.0117490622108644
"2331","ZNF655","ZNF215",0.0117402721622126
"2332","ZNF296","ZNF496",0.0117399391212061
"2333","GATAD2B","GLI1",0.0117377772225622
"2334","ZNF154","ZNF121",0.0117335997828161
"2335","ZNF468","ZFP82",0.0117334423037584
"2336","ZNF644","ZNF69",0.0117321659216224
"2337","ZNF713","ZNF669",0.011731921098863
"2338","ZNF675","LIN54",0.0117313754618611
"2339","ZNF260","L3MBTL3",0.0117285568283812
"2340","BPTF","ZNF134",0.0117277075287516
"2341","ZNF706","ZNF700",0.0117259592220239
"2342","ZNF736","ZNF768",0.0117255597756545
"2343","ZNF189","PHF1",0.0117246699029591
"2344","TMF1","ZMAT1",0.0117233483498675
"2345","GTF3A","CENPX",0.0117230188922047
"2346","TP53","ZNF25",0.0117212833952955
"2347","ZBTB40","ZNF33B",0.0117211579593537
"2348","PRDM2","IRF3",0.011719945054969
"2349","CENPX","CENPA",0.0117192916200721
"2350","ZNF70","RARA",0.0117176498778948
"2351","ZNF445","ZNF444",0.0117155331307982
"2352","HIVEP3","ZNF853",0.0117149073795042
"2353","ZHX2","E2F2",0.0117147077791942
"2354","IRF9","KLF6",0.0117130515664638
"2355","ZNF184","ETV5",0.0117118271202141
"2356","ZNF561","ZNF268",0.011710635504616
"2358","ZNF852","THAP4",0.0117043725995664
"2359","MBD6","RREB1",0.0117032810353011
"2360","ZNF628","NAIF1",0.0117004001805352
"2361","TBPL1","CREB1",0.0117002759478012
"2363","ZFP3","PBX3",0.0116976017299181
"2364","ZNF699","ZFY",0.0116972673707234
"2365","IRF4","ZNF823",0.011697259351348
"2366","ZNF280D","ZNF546",0.0116953467576552
"2367","ZNF829","ZNF420",0.0116953070501969
"2368","ZNF616","ZNF619",0.0116932754639125
"2369","ZNF616","THYN1",0.0116905180907242
"2370","ZNF682","NFATC3",0.0116891212365263
"2371","ZNF436","JUNB",0.0116882601107235
"2372","ZNF675","LYL1",0.0116852277655301
"2373","ZNF91","ZNF512B",0.0116788746044226
"2374","ZNF155","ZNF337",0.0116779262034145
"2375","ZXDC","ZBTB10",0.0116776482975433
"2376","ZNF284","TP73",0.0116763338532204
"2377","ZEB1","ZNF644",0.011673874893835
"2378","ZNF410","ZBTB7B",0.0116723764547209
"2379","ZKSCAN4","ZBTB4",0.0116706822276678
"2380","ZNF814","HMG20B",0.0116705221071075
"2381","KLF11","ZNF91",0.0116703429687883
"2382","SNAPC5","THAP11",0.0116670897195988
"2383","ZNF559","CSRNP1",0.0116638764516035
"2384","ZNF518B","TOPORS",0.0116625142124048
"2385","MYNN","SP2",0.0116608023949666
"2386","ETS1","ZNF827",0.011660756426488
"2387","ZNF671","ZNF761",0.0116589022503604
"2388","LCOR","FAM200B",0.0116582715510806
"2389","SKIL","FOXO3",0.0116575378052249
"2390","AKNA","ZNF706",0.0116559342693331
"2391","JRK","ZNF229",0.0116557862474491
"2392","ZNF830","ZNF143",0.0116546218667791
"2393","ZNF224","ZFP30",0.0116538133058203
"2394","RREB1","CXXC5",0.0116520309181755
"2395","ZNF317","PRDM15",0.0116503938225112
"2396","PA2G4","E2F2",0.0116501274656022
"2397","ADNP","THAP4",0.0116488956037449
"2398","HIC2","GTF2IRD1",0.0116488180770309
"2399","NR1D1","ZNF699",0.0116460779044419
"2400","ZBTB7A","CDC5L",0.0116442031934259
"2401","ZNF761","SON",0.0116423338544828
"2403","KLF13","IRF8",0.0116392637081984
"2405","ZNF280D","KLF12",0.011637142740833
"2406","ZNF675","ZNF24",0.0116365984181135
"2407","FLI1","CHAMP1",0.0116339096454541
"2408","PRMT3","MXD3",0.0116326543897678
"2409","ZNF70","BATF2",0.0116325399514796
"2410","ZNF165","PRDM8",0.0116324278114583
"2412","NRL","ZNF444",0.0116281802647997
"2413","ZNF566","THRB",0.0116278292926561
"2414","RARA","ZNF608",0.0116230124802043
"2415","HIVEP1","THAP12",0.0116225862469709
"2416","NFATC3","PRDM2",0.0116221589564028
"2417","ZNF16","MBD4",0.0116217407583049
"2418","ZNF781","PBX2",0.0116214765906953
"2419","ESR2","ZNF233",0.0116209202930948
"2420","KLF6","NR4A3",0.0116193650187956
"2421","CREB1","ZNF180",0.0116185938263896
"2422","NCOA2","SRCAP",0.0116172663825557
"2423","ZNF229","ZBTB38",0.0116156218681592
"2424","TIGD5","ZFAT",0.0116132955995726
"2425","AKNA","NFE2L2",0.0116129973307945
"2426","ZKSCAN2","ZBED3",0.0116126772658599
"2427","MYC","KLF2",0.0116104936911406
"2428","FOXP1","ZSCAN29",0.0116103924783238
"2429","CEBPD","MAFB",0.011608788622592
"2430","ZNF260","NAIF1",0.0116086797504827
"2431","KLF8","ZNF592",0.0116081146559879
"2432","AEBP1","PRDM2",0.0116057735860367
"2433","LIN54","ZNF286B",0.0116051906965831
"2434","ZNF555","ZNF200",0.0116048614137148
"2435","ZNF827","NR1H2",0.0116003428308531
"2436","MEF2C","ZBTB44",0.0115988314045524
"2437","CLOCK","IKZF4",0.0115972120192729
"2438","ZNF609","GZF1",0.0115946858687486
"2439","ZNF587","ZNF229",0.0115939730842053
"2440","TP73","ZNF595",0.0115938867706597
"2441","ZNF45","HMG20A",0.0115935226380794
"2442","ZNF681","ZNF37A",0.0115930557136832
"2443","ZBTB4","TBPL1",0.0115914891354534
"2444","ZNF706","ZNF551",0.0115900500914221
"2446","ZNF831","GTF2IRD2B",0.0115871241387576
"2447","ZNF664","ZNF470",0.0115870557227537
"2448","ZNF527","ZNF91",0.0115829871995346
"2449","FOXM1","SREBF1",0.0115788067606828
"2450","ZNF107","NFATC2",0.0115777598597779
"2451","LYL1","ARID5B",0.0115707048273827
"2452","DR1","LCOR",0.0115701360187953
"2453","SETDB1","ZNF274",0.0115667800951411
"2454","ZNF761","PBX2",0.0115604004900384
"2455","IKZF3","PHF1",0.0115590346721882
"2456","NCOA2","KLF12",0.0115586397387264
"2457","ZNF142","ZBTB17",0.0115575425737886
"2458","NCOA3","ZFHX3",0.0115574794346861
"2459","ZNF225","SKOR1",0.0115570681199867
"2460","DOT1L","ZNF668",0.0115537586983927
"2461","ZNF182","ZNF599",0.0115533240957701
"2462","ZNF382","ZNF154",0.0115521862654341
"2463","IKZF1","RBSN",0.0115502332757629
"2464","ARID2","RXRA",0.0115501831994108
"2465","ZNF668","ZNF77",0.0115496105323257
"2467","RFX3","STAT3",0.0115468435849681
"2468","ADNP","ELF1",0.0115432251697236
